jgilbert	admin	Project1	Workflow1	1	MAQ	1	snp-filter	0	0	output	SNPfilter	file		Project1/Workflow1/out.SNPfilter	Discretion		Filtered SNP predictions based on indelsoa, indelpe and cns.snp files		\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	snp	0	0	output	indelsoa.filter	file		Project1/Workflow1/cns.snp	Discretion		List of raw SNPs extracted from comparison of consensus and reference files		\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	referencedir	0	0	input	referencedir	directory	--referencedir	/nethome/bioinfo/data/sequence/chromosomes/human-bfa	essential		Directory containing MAQ format binary fasta (.bfa) files for all human chromosomes	input.referencedir.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	reads	0	0	input	reads	integer	--reads	1000000	optional		Number of reads per batch input file (Default = 1 million)	input.reads.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	queue	0	0	input	queue	string	--queue	-qgsmall	optional		Submit to a particular queue or add other submission options	input.queue.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	PE-indels	0	0	output	indelpe	string		Project1/Workflow1/out.indelpe	Discretion		Indel calls, only produced with paired-end reads		\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Output alignment and SNP files will be printed to this directory	input.outputdir.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	2	species	0	0	input	species	String	--species		required		Species name (e.g., human, mouse)	input.species.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	1	maxjobs	0	0	input	jobs	integer	--jobs	30	optional		Maximum number of concurrently queued or running jobs on the cluster queue for this run (Default: 30)	input.jobs.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	2	queue	0	0	input	queue	string	--queue	-qgsmall	optional		Submit to a particular queue or add other submission options	input.queue.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	2	matefile	0	0	input	matefile	file	--matefile	Project1/Workflow1/inputs/s_1_2_sequence.100000.txt	essential		Second paired-end sequence file	input.matefile.value	\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	2	label	0	0	input	label	String	--label	name	required		A one-word label describing the experiment or data		\N	\N	\N
jgilbert	admin	Project1	Workflow1	1	MAQ	2	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Output alignment and SNP files will be printed to this directory	input.outputdir.value	\N	\N	\N
syoung	admin	Project1	Workflow1	0	elandIndex	3	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1/eland	essential		Print indexed files to this directory	input.inputdir.value,input.outputdir.value	inputdir,outputdir	var basedir = ; if ( inputdir != null ) basedir = inputdir; if ( outputdir != null ) basedir = outputdir; if ( basedir.match(/fasta$/) ) { basedir = basedir.replace(/fasta/, eland); return basedir; }	0
syoung	admin	Project1	Workflow4	0	FTP	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow4/downloads	required		Create this directory and download files to it				0
syoung	admin	Project1	Workflow4	0	FTP	1	regex	0	0	input	regex	string	--regex		optional		Download files matching this regular expression				0
syoung	admin	Project1	Workflow4	0	FTP	1	type	0	0	input	type	string	--type		essential		Type of page: html or text				0
syoung	admin	Project1	Workflow4	0	FTP	1	url	0	0	input	url	string	--url		required		Download files linked on this page				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Create this directory and write output files to it				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles	Project1/Workflow1/yoruba1-1.reads_2.1M.sequence.txt	optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	label	0	0	input	label	string	--label	yoruba	required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles	Project1/Workflow1/yoruba1-1.reads_1.1M.sequence.txt	required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus	3	optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	distance	0	0	input	distance	integer	--distance	200	required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	queue	0	0	input	queue	string	--queue	default	optional		Cluster queue options				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	reference	0	0	input	reference	directory	--reference	Project1/Workflow1/chr22	required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	projectx	Workflow1	1	TOPHAT	1	species	0	0	input	species	string	--species	human	required						0
syoung	admin	projectx	Workflow1	0	indexReads	2	dbfile	0	0	input	dbfile	file	--dbfile	Project1/Workflow1/chr22/out.dbl	required		Print B-tree index to this file				0
syoung	admin	projectx	Workflow1	0	indexReads	2	samfiles	0	0	input	samfiles	files	--samfiles	Project1/Workflow1/chr22/out.sam	essential		Comma-separated list of SAM-format hit files				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus		optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	distance	0	0	input	distance	integer	--distance		required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles		required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	label	0	0	input	label	string	--label		required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles		optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir		required		Create this directory and write output files to it				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	queue	0	0	input	queue	string	--queue		optional		Cluster queue options				0
syoung	admin	projectx	Workflow3	0	TOPHAT	1	reference	0	0	input	reference	file	--reference		required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus	3	optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	distance	0	0	input	distance	integer	--distance	200	required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles	Project1/Workflow1/yoruba1-1.reads_1.1M.sequence.txt	required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	label	0	0	input	label	string	--label	yoruba	required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles	Project1/Workflow1/yoruba1-1.reads_2.1M.sequence.txt	optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Create this directory and write output files to it				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	queue	0	0	input	queue	string	--queue	default	optional		Cluster queue options				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	reference	0	0	input	reference	directory	--reference	Project1/Workflow1/chr22	required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXX	ABEF	1	TOPHAT	1	species	0	0	input	species	string	--species	human	required						0
syoung	admin	ProjectXX	ABEF	0	indexReads	2	dbfile	0	0	input	dbfile	file	--dbfile	Project1/Workflow1/chr22/out.dbl	required		Print B-tree index to this file				0
syoung	admin	ProjectXX	ABEF	0	indexReads	2	samfiles	0	0	input	samfiles	files	--samfiles	Project1/Workflow1/chr22/out.sam	essential		Comma-separated list of SAM-format hit files				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus	3	optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	distance	0	0	input	distance	integer	--distance	200	required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles	Project1/Workflow1/yoruba1-1.reads_1.1M.sequence.txt	required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	label	0	0	input	label	string	--label	yoruba	required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles	Project1/Workflow1/yoruba1-1.reads_2.1M.sequence.txt	optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Create this directory and write output files to it				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	queue	0	0	input	queue	string	--queue	default	optional		Cluster queue options				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	reference	0	0	input	reference	directory	--reference	Project1/Workflow1/chr22	required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXX	Workflow1	1	TOPHAT	1	species	0	0	input	species	string	--species	human	required						0
syoung	admin	ProjectXX	Workflow1	0	indexReads	2	dbfile	0	0	input	dbfile	file	--dbfile	Project1/Workflow1/chr22/out.dbl	required		Print B-tree index to this file				0
syoung	admin	ProjectXX	Workflow1	0	indexReads	2	samfiles	0	0	input	samfiles	files	--samfiles	Project1/Workflow1/chr22/out.sam	essential		Comma-separated list of SAM-format hit files				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus		optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	distance	0	0	input	distance	integer	--distance		required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles		required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	label	0	0	input	label	string	--label		required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles		optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir		required		Create this directory and write output files to it				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	queue	0	0	input	queue	string	--queue		optional		Cluster queue options				0
syoung	admin	ProjectXX	Workflow3	0	TOPHAT	1	reference	0	0	input	reference	file	--reference		required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus	3	optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	distance	0	0	input	distance	integer	--distance	200	required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles	Project1/Workflow1/yoruba1-1.reads_1.1M.sequence.txt	required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	label	0	0	input	label	string	--label	yoruba	required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles	Project1/Workflow1/yoruba1-1.reads_2.1M.sequence.txt	optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Create this directory and write output files to it				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	queue	0	0	input	queue	string	--queue	default	optional		Cluster queue options				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	reference	0	0	input	reference	directory	--reference	Project1/Workflow1/chr22	required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXXXX	ABEF	1	TOPHAT	1	species	0	0	input	species	string	--species	human	required						0
syoung	admin	ProjectXXXX	ABEF	0	indexReads	2	dbfile	0	0	input	dbfile	file	--dbfile	Project1/Workflow1/chr22/out.dbl	required		Print B-tree index to this file				0
syoung	admin	ProjectXXXX	ABEF	0	indexReads	2	samfiles	0	0	input	samfiles	files	--samfiles	Project1/Workflow1/chr22/out.sam	essential		Comma-separated list of SAM-format hit files				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus	3	optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	distance	0	0	input	distance	integer	--distance	200	required		The  mean inner distance between first read and its mate pair (corresponds to -r/--mate-inner-dist argument to Tophat)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	hits	0	0	output	hits	file		Project1/Workflow1/accepted_hits.sam	Discretion		A list of read alignments in SAM format. SAM is a compact short read alignment format that is increasingly being adopted.				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	inputfiles	0	0	input	inputfiles	file	--inputfiles	Project1/Workflow1/yoruba1-1.reads_1.1M.sequence.txt	required		Comma-separated *sequence.txt file names (e.g., s_1_1_sequence.txt,s_2_1_sequence.txt)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	jobs	0	0	input	jobs	integer	--jobs		optional		Max. number of concurrent cluster jobs (DEFAULT = 30)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	junctions	0	0	output	junctions	file		Project1/Workflow1/junctions.bed	Discretion		A UCSC BED track of junctions reported by TopHat. Each junction consists of two connected BED blocks, where each block is as long as the maximal overhang of any read spanning the junction. The score is the number of alignments spanning the junction.				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	keep	0	0	input	keep	flag	--keep		optional		Keep intermediate files				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	label	0	0	input	label	string	--label	yoruba	required		Name to used to submit jobs to cluster (e.g., tophat-sample1)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	matefiles	0	0	input	matefiles	file	--matefiles	Project1/Workflow1/yoruba1-1.reads_2.1M.sequence.txt	optional		Comma-separated *sequence.txt mate file names (e.g., s_1_2_sequence.txt,s_2_2_sequence.txt) with locations as paths relative to the output directory				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	outputdir	0	0	input	outputdir	directory	--outputdir	Project1/Workflow1	required		Create this directory and write output files to it				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	params	0	0	input	params	string	--params		optional		Additional parameters to be passed to tophat (e.g., --solexa1.3-quals				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	queue	0	0	input	queue	string	--queue	default	optional		Cluster queue options				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	reference	0	0	input	reference	directory	--reference	Project1/Workflow1/chr22	required		Location of indexed reference file  (NB: Use file stub, e.g., /some/path/hg19)				0
syoung	admin	ProjectXXXX	Workflow1	1	TOPHAT	1	species	0	0	input	species	string	--species	human	required						0
syoung	admin	ProjectXXXX	Workflow1	0	indexReads	2	dbfile	0	0	input	dbfile	file	--dbfile	Project1/Workflow1/chr22/out.dbl	required		Print B-tree index to this file				0
syoung	admin	ProjectXXXX	Workflow1	0	indexReads	2	samfiles	0	0	input	samfiles	files	--samfiles	Project1/Workflow1/chr22/out.sam	essential		Comma-separated list of SAM-format hit files				0
syoung	admin	ProjectXXXX	Workflow3	0	TOPHAT	1	coverage	0	0	output	coverage	file		Project1/Workflow1/coverage.wig	Discretion		A UCSC BedGraph wigglegram track, showing the depth of coverage at each position, including the spliced read alignments.				0
syoung	admin	ProjectXXXX	Workflow3	0	TOPHAT	1	cpus	0	0	input	cpus	integer	--cpus		optional		Max. number of cpus per job (1 to 4) (DEFAULT = 4)				0
